Time,E,H,I,R,S
23.5019,1079,0,515,1516,6890
23.5034,1079,0,514,1517,6890
23.5059,1078,0,515,1517,6890
23.5068,1078,0,514,1518,6890
23.5069,1079,0,514,1518,6889
23.5124,1078,0,515,1518,6889
23.5131,1077,0,516,1518,6889
23.516,1076,0,517,1518,6889
23.5167,1076,0,516,1519,6889
23.5169,1077,0,516,1519,6888
23.5204,1078,0,516,1519,6887
23.5206,1079,0,516,1519,6886
23.5209,1078,0,517,1519,6886
23.5233,1077,0,518,1519,6886
23.528,1076,0,519,1519,6886
23.5286,1076,0,518,1520,6886
23.531,1076,0,517,1521,6886
23.5333,1075,0,518,1521,6886
23.5335,1074,0,519,1521,6886
23.535,1073,0,520,1521,6886
23.5393,1073,0,519,1522,6886
23.5412,1072,0,520,1522,6886
23.5422,1072,0,519,1523,6886
23.5425,1073,0,519,1523,6885
23.5429,1073,0,518,1524,6885
23.5432,1072,0,519,1524,6885
23.5444,1072,0,518,1525,6885
23.5468,1072,0,517,1526,6885
23.5491,1071,0,518,1526,6885
23.5496,1070,0,519,1526,6885
23.5523,1071,0,519,1526,6884
23.5546,1072,0,519,1526,6883
23.5558,1072,0,518,1527,6883
23.557,1073,0,518,1527,6882
23.5577,1073,0,517,1528,6882
23.5595,1073,0,516,1529,6882
23.5615,1072,0,517,1529,6882
23.5621,1072,0,516,1530,6882
23.5644,1073,0,516,1530,6881
23.5652,1074,0,516,1530,6880
23.5659,1075,0,516,1530,6879
23.5668,1075,0,515,1531,6879
23.5676,1076,0,515,1531,6878
23.568,1077,0,515,1531,6877
23.5686,1078,0,515,1531,6876
23.5725,1079,0,515,1531,6875
23.5733,1080,0,515,1531,6874
23.5754,1081,0,515,1531,6873
23.5762,1080,0,516,1531,6873
23.5763,1079,0,517,1531,6873
23.5785,1078,0,518,1531,6873
23.5789,1079,0,518,1531,6872
23.5795,1080,0,518,1531,6871
23.5818,1081,0,518,1531,6870
23.5831,1082,0,518,1531,6869
23.5877,1081,0,519,1531,6869
23.5894,1080,0,520,1531,6869
23.59,1080,0,519,1532,6869
23.5931,1080,0,518,1533,6869
23.5958,1081,0,518,1533,6868
23.6007,1080,0,519,1533,6868
23.6013,1081,0,519,1533,6867
23.6021,1081,0,518,1534,6867
23.6022,1082,0,518,1534,6866
23.6031,1081,0,519,1534,6866
23.604,1082,0,519,1534,6865
23.6045,1082,0,518,1535,6865
23.6052,1082,0,517,1536,6865
23.6105,1081,0,518,1536,6865
23.6106,1082,0,518,1536,6864
23.6116,1082,0,517,1537,6864
23.6116,1083,0,517,1537,6863
23.6118,1083,0,516,1538,6863
23.6122,1083,0,515,1539,6863
23.6134,1083,0,514,1540,6863
23.6151,1084,0,514,1540,6862
23.6156,1084,0,513,1541,6862
23.6217,1085,0,513,1541,6861
23.6228,1084,0,514,1541,6861
23.6231,1083,0,515,1541,6861
23.6235,1084,0,515,1541,6860
23.6242,1083,0,516,1541,6860
23.6271,1082,0,517,1541,6860
23.6279,1083,0,517,1541,6859
23.6291,1083,0,516,1542,6859
23.6295,1083,0,515,1543,6859
23.63,1084,0,515,1543,6858
23.6328,1085,0,515,1543,6857
23.6338,1084,0,516,1543,6857
23.6355,1085,0,516,1543,6856
23.6372,1085,0,515,1544,6856
23.6381,1085,0,514,1545,6856
23.6392,1086,0,514,1545,6855
23.6392,1087,0,514,1545,6854
23.6396,1086,0,515,1545,6854
23.6398,1085,0,516,1545,6854
23.6437,1084,0,517,1545,6854
23.644,1085,0,517,1545,6853
23.6443,1086,0,517,1545,6852
23.6469,1087,0,517,1545,6851
23.6475,1088,0,517,1545,6850
23.6491,1088,0,516,1546,6850
23.6494,1087,0,517,1546,6850
23.6498,1087,0,516,1547,6850
23.6571,1086,0,517,1547,6850
23.6573,1087,0,517,1547,6849
23.6587,1087,0,516,1548,6849
23.6589,1086,0,517,1548,6849
23.6604,1086,0,516,1549,6849
23.6611,1085,0,517,1549,6849
23.6611,1084,0,518,1549,6849
23.6652,1084,0,517,1550,6849
23.6656,1083,0,518,1550,6849
23.6669,1084,0,518,1550,6848
23.6678,1085,0,518,1550,6847
23.6687,1085,0,517,1551,6847
23.6687,1086,0,517,1551,6846
23.6691,1085,0,518,1551,6846
23.6694,1086,0,518,1551,6845
23.6749,1087,0,518,1551,6844
23.6755,1088,0,518,1551,6843
23.678,1087,0,519,1551,6843
23.6824,1087,0,518,1552,6843
23.6825,1086,0,519,1552,6843
23.6826,1085,0,520,1552,6843
23.6845,1086,0,520,1552,6842
23.685,1087,0,520,1552,6841
23.6876,1088,0,520,1552,6840
23.6901,1087,0,521,1552,6840
23.6901,1088,0,521,1552,6839
23.6913,1089,0,521,1552,6838
23.6939,1090,0,521,1552,6837
23.6941,1091,0,521,1552,6836
23.6954,1092,0,521,1552,6835
23.6971,1092,0,520,1553,6835
23.6973,1091,0,521,1553,6835
23.6981,1090,0,522,1553,6835
23.6988,1091,0,522,1553,6834
23.6992,1090,0,523,1553,6834
23.6997,1091,0,523,1553,6833
23.7005,1092,0,523,1553,6832
23.7014,1091,0,524,1553,6832
23.7019,1091,0,523,1554,6832
23.7027,1092,0,523,1554,6831
23.7031,1091,0,524,1554,6831
23.7033,1091,0,523,1555,6831
23.7146,1091,0,522,1556,6831
23.7155,1092,0,522,1556,6830
23.7161,1091,0,523,1556,6830
23.7167,1090,0,524,1556,6830
23.7175,1089,0,525,1556,6830
23.7176,1088,0,526,1556,6830
23.7191,1089,0,526,1556,6829
23.7194,1088,0,527,1556,6829
23.7243,1087,0,528,1556,6829
23.7246,1088,0,528,1556,6828
23.7266,1089,0,528,1556,6827
23.7288,1088,0,529,1556,6827
23.7323,1087,0,530,1556,6827
23.734,1088,0,530,1556,6826
23.7381,1087,0,531,1556,6826
23.7383,1088,0,531,1556,6825
23.74,1087,0,532,1556,6825
23.7404,1086,0,533,1556,6825
23.7437,1086,0,532,1557,6825
23.744,1085,0,533,1557,6825
23.7492,1086,0,533,1557,6824
23.7505,1085,0,534,1557,6824
23.7508,1086,0,534,1557,6823
23.7516,1085,0,535,1557,6823
23.7521,1085,0,534,1558,6823
23.7552,1086,0,534,1558,6822
23.7558,1087,0,534,1558,6821
23.761,1087,0,533,1559,6821
23.7628,1087,0,532,1560,6821
23.7657,1087,0,531,1561,6821
23.7695,1088,0,531,1561,6820
23.7731,1087,0,532,1561,6820
23.7774,1086,0,533,1561,6820
23.7789,1086,0,532,1562,6820
23.7809,1086,0,531,1563,6820
23.7818,1085,0,532,1563,6820
23.7868,1086,0,532,1563,6819
23.787,1087,0,532,1563,6818
23.7884,1087,0,531,1564,6818
23.7895,1086,0,532,1564,6818
23.7896,1085,0,533,1564,6818
23.7905,1084,0,534,1564,6818
23.7918,1084,0,533,1565,6818
23.799,1083,0,534,1565,6818
23.7991,1083,0,533,1566,6818
23.7993,1084,0,533,1566,6817
23.8004,1084,0,532,1567,6817
23.8022,1085,0,532,1567,6816
23.8029,1085,0,531,1568,6816
23.8035,1084,0,532,1568,6816
23.8051,1084,0,531,1569,6816
23.8051,1085,0,531,1569,6815
23.806,1084,0,532,1569,6815
23.8077,1085,0,532,1569,6814
23.8086,1086,0,532,1569,6813
23.8087,1086,0,531,1570,6813
23.8097,1087,0,531,1570,6812
23.8114,1086,0,532,1570,6812
23.8135,1087,0,532,1570,6811
23.815,1086,0,533,1570,6811
23.8173,1086,0,532,1571,6811
23.8213,1086,0,531,1572,6811
23.8218,1085,0,532,1572,6811
23.8219,1084,0,533,1572,6811
23.8246,1083,0,534,1572,6811
23.8263,1084,0,534,1572,6810
23.8273,1084,0,533,1573,6810
23.8282,1085,0,533,1573,6809
23.8283,1084,0,534,1573,6809
23.8289,1084,0,533,1574,6809
23.8292,1085,0,533,1574,6808
23.8299,1086,0,533,1574,6807
23.8309,1086,0,532,1575,6807
23.8318,1087,0,532,1575,6806
23.8328,1088,0,532,1575,6805
23.8336,1087,0,533,1575,6805
23.8351,1088,0,533,1575,6804
23.836,1088,0,532,1576,6804
23.8368,1087,0,533,1576,6804
23.8375,1088,0,533,1576,6803
23.8375,1089,0,533,1576,6802
23.8377,1090,0,533,1576,6801
23.8399,1091,0,533,1576,6800
23.8401,1092,0,533,1576,6799
23.8413,1091,0,534,1576,6799
23.8432,1090,0,535,1576,6799
23.8439,1091,0,535,1576,6798
23.8448,1092,0,535,1576,6797
23.8496,1091,0,536,1576,6797
23.8538,1092,0,536,1576,6796
23.8543,1091,0,537,1576,6796
23.8547,1091,0,536,1577,6796
23.855,1092,0,536,1577,6795
23.8568,1091,0,537,1577,6795
23.8572,1090,0,538,1577,6795
23.8588,1089,0,539,1577,6795
23.8594,1088,0,540,1577,6795
23.8601,1089,0,540,1577,6794
23.8605,1090,0,540,1577,6793
23.8637,1091,0,540,1577,6792
23.8648,1092,0,540,1577,6791
23.8664,1093,0,540,1577,6790
23.868,1094,0,540,1577,6789
23.8734,1094,0,539,1578,6789
23.876,1094,0,538,1579,6789
23.8767,1095,0,538,1579,6788
23.8793,1095,0,537,1580,6788
23.8802,1095,0,536,1581,6788
23.8818,1095,0,535,1582,6788
23.8869,1094,0,536,1582,6788
23.8873,1094,0,535,1583,6788
23.8886,1093,0,536,1583,6788
23.8907,1092,0,537,1583,6788
23.8908,1092,0,536,1584,6788
23.8914,1092,0,535,1585,6788
23.8923,1093,0,535,1585,6787
23.8959,1092,0,536,1585,6787
23.8989,1093,0,536,1585,6786
23.8993,1094,0,536,1585,6785
23.9003,1094,0,535,1586,6785
23.9027,1095,0,535,1586,6784
23.9046,1096,0,535,1586,6783
23.9055,1097,0,535,1586,6782
23.9086,1096,0,536,1586,6782
23.9088,1095,0,537,1586,6782
23.9108,1094,0,538,1586,6782
23.912,1093,0,539,1586,6782
23.9124,1094,0,539,1586,6781
23.9166,1094,0,538,1587,6781
23.9167,1093,0,539,1587,6781
23.921,1092,0,540,1587,6781
23.921,1092,0,539,1588,6781
23.9215,1091,0,540,1588,6781
23.9249,1090,0,541,1588,6781
23.9306,1089,0,542,1588,6781
23.9315,1088,0,543,1588,6781
23.9329,1088,0,542,1589,6781
23.9336,1089,0,542,1589,6780
23.9339,1090,0,542,1589,6779
23.9358,1090,0,541,1590,6779
23.937,1091,0,541,1590,6778
23.9372,1090,0,542,1590,6778
23.9418,1089,0,543,1590,6778
23.9419,1090,0,543,1590,6777
23.9421,1090,0,542,1591,6777
23.9432,1091,0,542,1591,6776
23.9436,1090,0,543,1591,6776
23.9446,1090,0,542,1592,6776
23.946,1091,0,542,1592,6775
23.95,1090,0,543,1592,6775
23.9506,1091,0,543,1592,6774
23.9511,1090,0,544,1592,6774
23.9559,1090,0,543,1593,6774
23.9564,1089,0,544,1593,6774
23.9569,1089,0,543,1594,6774
23.9572,1090,0,543,1594,6773
23.9574,1091,0,543,1594,6772
23.9592,1092,0,543,1594,6771
23.9603,1091,0,544,1594,6771
23.9669,1092,0,544,1594,6770
23.967,1092,0,543,1595,6770
23.968,1093,0,543,1595,6769
23.9694,1094,0,543,1595,6768
23.9712,1095,0,543,1595,6767
23.9736,1096,0,543,1595,6766
23.9755,1097,0,543,1595,6765
23.9761,1097,0,542,1596,6765
23.9772,1098,0,542,1596,6764
23.9795,1099,0,542,1596,6763
23.9812,1100,0,542,1596,6762
23.9816,1099,0,543,1596,6762
23.9837,1098,0,544,1596,6762
23.9851,1099,0,544,1596,6761
23.9859,1099,0,543,1597,6761
23.9892,1100,0,543,1597,6760
23.9893,1100,0,542,1598,6760
23.9898,1101,0,542,1598,6759
23.9967,1100,0,543,1598,6759
23.9986,1101,0,543,1598,6758
23.9994,1101,0,542,1599,6758
24.0002,1100,0,543,1599,6758
24.0031,1099,0,544,1599,6758
24.0076,1100,0,544,1599,6757
24.0102,1099,0,545,1599,6757
24.0102,1100,0,545,1599,6756
24.015,1100,0,544,1600,6756
24.0151,1101,0,544,1600,6755
24.0165,1101,0,543,1601,6755
24.0172,1102,0,543,1601,6754
24.0182,1101,0,544,1601,6754
24.0189,1102,0,544,1601,6753
24.0201,1103,0,544,1601,6752
24.0217,1102,0,545,1601,6752
24.0255,1103,0,545,1601,6751
24.0261,1103,0,544,1602,6751
24.0264,1104,0,544,1602,6750
24.0276,1103,0,545,1602,6750
24.0295,1102,0,546,1602,6750
24.0344,1103,0,546,1602,6749
24.0344,1103,0,545,1603,6749
24.0345,1102,0,546,1603,6749
24.0347,1102,0,545,1604,6749
24.0405,1103,0,545,1604,6748
24.0415,1102,0,546,1604,6748
24.0434,1103,0,546,1604,6747
24.0437,1102,0,547,1604,6747
24.045,1102,0,546,1605,6747
24.0456,1103,0,546,1605,6746
24.0469,1103,0,545,1606,6746
24.0501,1104,0,545,1606,6745
24.0513,1105,0,545,1606,6744
24.0546,1104,0,546,1606,6744
24.0567,1104,0,545,1607,6744
24.0593,1105,0,545,1607,6743
24.0643,1105,0,544,1608,6743
24.0656,1106,0,544,1608,6742
24.0688,1107,0,544,1608,6741
24.0689,1108,0,544,1608,6740
24.0714,1107,0,545,1608,6740
24.0719,1108,0,545,1608,6739
24.0737,1108,0,544,1609,6739
24.0777,1109,0,544,1609,6738
24.0792,1108,0,545,1609,6738
24.0809,1108,0,544,1610,6738
24.081,1107,0,545,1610,6738
24.0822,1107,0,544,1611,6738
24.0825,1106,0,545,1611,6738
24.0854,1107,0,545,1611,6737
24.0855,1107,0,544,1612,6737
24.0861,1108,0,544,1612,6736
24.0885,1109,0,544,1612,6735
24.0891,1109,0,543,1613,6735
24.0929,1108,0,544,1613,6735
24.0939,1107,0,545,1613,6735
24.094,1106,0,546,1613,6735
24.0999,1107,0,546,1613,6734
24.0999,1108,0,546,1613,6733
24.1011,1107,0,547,1613,6733
24.1015,1107,0,546,1614,6733
24.1021,1106,0,547,1614,6733
24.1028,1107,0,547,1614,6732
24.1046,1106,0,548,1614,6732
24.1054,1107,0,548,1614,6731
24.1063,1107,0,547,1615,6731
24.1087,1106,0,548,1615,6731
24.1092,1105,0,549,1615,6731
24.1112,1105,0,548,1616,6731
24.112,1106,0,548,1616,6730
24.1132,1106,0,547,1617,6730
24.1139,1106,0,546,1618,6730
24.114,1107,0,546,1618,6729
24.1155,1108,0,546,1618,6728
24.1169,1108,0,545,1619,6728
24.1182,1109,0,545,1619,6727
24.1206,1108,0,546,1619,6727
24.122,1109,0,546,1619,6726
24.1238,1109,0,545,1620,6726
24.1294,1110,0,545,1620,6725
24.1335,1109,0,546,1620,6725
24.1351,1110,0,546,1620,6724
24.1364,1111,0,546,1620,6723
24.1366,1112,0,546,1620,6722
24.1398,1111,0,547,1620,6722
24.1399,1112,0,547,1620,6721
24.14,1113,0,547,1620,6720
24.1413,1112,0,548,1620,6720
24.1441,1112,0,547,1621,6720
24.1441,1111,0,548,1621,6720
24.1447,1112,0,548,1621,6719
24.1448,1111,0,549,1621,6719
24.1453,1112,0,549,1621,6718
24.1486,1113,0,549,1621,6717
24.1488,1113,0,548,1622,6717
24.149,1113,0,547,1623,6717
24.151,1112,0,548,1623,6717
24.1513,1111,0,549,1623,6717
24.1526,1112,0,549,1623,6716
24.1526,1113,0,549,1623,6715
24.1533,1114,0,549,1623,6714
24.1556,1115,0,549,1623,6713
24.1565,1116,0,549,1623,6712
24.1571,1115,0,550,1623,6712
24.1572,1115,0,549,1624,6712
24.1616,1115,0,548,1625,6712
24.1632,1116,0,548,1625,6711
24.1638,1115,0,549,1625,6711
24.164,1116,0,549,1625,6710
24.164,1116,0,548,1626,6710
24.1645,1116,0,547,1627,6710
24.1658,1117,0,547,1627,6709
24.1684,1118,0,547,1627,6708
24.17,1119,0,547,1627,6707
24.1701,1118,0,548,1627,6707
24.1707,1117,0,549,1627,6707
24.1717,1118,0,549,1627,6706
24.1741,1119,0,549,1627,6705
24.1748,1119,0,548,1628,6705
24.1769,1119,0,547,1629,6705
24.179,1119,0,546,1630,6705
24.1794,1119,0,545,1631,6705
24.1796,1118,0,546,1631,6705
24.1874,1118,0,545,1632,6705
24.1883,1118,0,544,1633,6705
24.1892,1118,0,543,1634,6705
24.1899,1117,0,544,1634,6705
24.1908,1118,0,544,1634,6704
24.191,1118,0,543,1635,6704
24.1916,1117,0,544,1635,6704
24.1926,1116,0,545,1635,6704
24.1928,1115,0,546,1635,6704
24.1936,1115,0,545,1636,6704
24.1938,1114,0,546,1636,6704
24.1963,1115,0,546,1636,6703
24.1968,1114,0,547,1636,6703
24.1968,1114,0,546,1637,6703
24.199,1114,0,545,1638,6703
24.1992,1113,0,546,1638,6703
24.201,1114,0,546,1638,6702
24.2012,1115,0,546,1638,6701
24.2028,1115,0,545,1639,6701
24.2035,1114,0,546,1639,6701
24.2063,1114,0,545,1640,6701
24.2063,1115,0,545,1640,6700
24.2064,1116,0,545,1640,6699
24.2083,1117,0,545,1640,6698
24.2115,1118,0,545,1640,6697
24.2133,1117,0,546,1640,6697
24.215,1116,0,547,1640,6697
24.2152,1115,0,548,1640,6697
24.2218,1116,0,548,1640,6696
24.223,1116,0,547,1641,6696
24.2231,1116,0,546,1642,6696
24.2234,1115,0,547,1642,6696
24.2243,1116,0,547,1642,6695
24.2243,1117,0,547,1642,6694
24.2256,1118,0,547,1642,6693
24.2272,1119,0,547,1642,6692
24.2293,1118,0,548,1642,6692
24.2293,1118,0,547,1643,6692
24.2294,1119,0,547,1643,6691
24.2327,1118,0,548,1643,6691
24.2338,1118,0,547,1644,6691
24.2338,1117,0,548,1644,6691
24.234,1118,0,548,1644,6690
24.2346,1118,0,547,1645,6690
24.2374,1119,0,547,1645,6689
24.2386,1119,0,546,1646,6689
24.2388,1120,0,546,1646,6688
24.2394,1120,0,545,1647,6688
24.2396,1119,0,546,1647,6688
24.2427,1118,0,547,1647,6688
24.2427,1117,0,548,1647,6688
24.2427,1117,0,547,1648,6688
24.2459,1118,0,547,1648,6687
24.2465,1117,0,548,1648,6687
24.2497,1118,0,548,1648,6686
24.2542,1119,0,548,1648,6685
24.2563,1119,0,547,1649,6685
24.2584,1120,0,547,1649,6684
24.2592,1120,0,546,1650,6684
24.2592,1120,0,545,1651,6684
24.2608,1119,0,546,1651,6684
24.2617,1120,0,546,1651,6683
24.2642,1120,0,545,1652,6683
24.2653,1120,0,544,1653,6683
24.2686,1119,0,545,1653,6683
24.2687,1120,0,545,1653,6682
24.2691,1120,0,544,1654,6682
24.2707,1119,0,545,1654,6682
24.2725,1120,0,545,1654,6681
24.2735,1120,0,544,1655,6681
24.2788,1121,0,544,1655,6680
24.2788,1122,0,544,1655,6679
24.2807,1121,0,545,1655,6679
24.2807,1121,0,544,1656,6679
24.2848,1121,0,543,1657,6679
24.2898,1120,0,544,1657,6679
24.2919,1120,0,543,1658,6679
24.295,1119,0,544,1658,6679
24.2979,1120,0,544,1658,6678
24.2983,1120,0,543,1659,6678
24.2986,1121,0,543,1659,6677
24.2987,1120,0,544,1659,6677
24.2994,1119,0,545,1659,6677
24.3057,1118,0,546,1659,6677
24.3073,1117,0,547,1659,6677
24.3085,1118,0,547,1659,6676
24.3093,1117,0,548,1659,6676
24.3116,1116,0,549,1659,6676
24.314,1117,0,549,1659,6675
24.3143,1118,0,549,1659,6674
24.3201,1119,0,549,1659,6673
24.3205,1118,0,550,1659,6673
24.3206,1118,0,549,1660,6673
24.3207,1119,0,549,1660,6672
24.3212,1120,0,549,1660,6671
24.3257,1121,0,549,1660,6670
24.333,1122,0,549,1660,6669
24.3366,1123,0,549,1660,6668
24.3375,1124,0,549,1660,6667
24.3386,1124,0,548,1661,6667
24.3418,1123,0,549,1661,6667
24.343,1123,0,548,1662,6667
24.3435,1122,0,549,1662,6667
24.3455,1121,0,550,1662,6667
24.348,1120,0,551,1662,6667
24.3494,1119,0,552,1662,6667
24.3505,1120,0,552,1662,6666
24.3506,1121,0,552,1662,6665
24.352,1121,0,551,1663,6665
24.3534,1120,0,552,1663,6665
24.3539,1120,0,551,1664,6665
24.3547,1121,0,551,1664,6664
24.355,1120,0,552,1664,6664
24.3594,1121,0,552,1664,6663
24.3603,1121,0,551,1665,6663
24.3643,1120,0,552,1665,6663
24.3645,1120,0,551,1666,6663
24.3646,1121,0,551,1666,6662
24.3647,1120,0,552,1666,6662
24.368,1119,0,553,1666,6662
24.3688,1118,0,554,1666,6662
24.3695,1117,0,555,1666,6662
24.374,1118,0,555,1666,6661
24.3743,1119,0,555,1666,6660
24.3754,1120,0,555,1666,6659
24.379,1121,0,555,1666,6658
24.383,1121,0,554,1667,6658
24.3835,1122,0,554,1667,6657
24.384,1122,0,553,1668,6657
24.3852,1123,0,553,1668,6656
24.3872,1122,0,554,1668,6656
24.3874,1123,0,554,1668,6655
24.3877,1122,0,555,1668,6655
24.3884,1121,0,556,1668,6655
24.3913,1122,0,556,1668,6654
24.3915,1123,0,556,1668,6653
24.3925,1123,0,555,1669,6653
24.393,1124,0,555,1669,6652
24.3934,1123,0,556,1669,6652
24.3935,1122,0,557,1669,6652
24.395,1123,0,557,1669,6651
24.3955,1123,0,556,1670,6651
24.3984,1122,0,557,1670,6651
24.4001,1121,0,558,1670,6651
24.4003,1122,0,558,1670,6650
24.4076,1123,0,558,1670,6649
24.4077,1123,0,557,1671,6649
24.413,1123,0,556,1672,6649
24.4145,1124,0,556,1672,6648
24.4182,1123,0,557,1672,6648
24.4192,1122,0,558,1672,6648
24.4194,1123,0,558,1672,6647
24.4208,1123,0,557,1673,6647
24.4258,1124,0,557,1673,6646
24.4269,1125,0,557,1673,6645
24.4276,1124,0,558,1673,6645
24.4276,1124,0,557,1674,6645
24.4296,1124,0,556,1675,6645
24.43,1125,0,556,1675,6644
24.4314,1125,0,555,1676,6644
24.4315,1125,0,554,1677,6644
24.4335,1126,0,554,1677,6643
24.4335,1127,0,554,1677,6642
24.4354,1126,0,555,1677,6642
24.4356,1127,0,555,1677,6641
24.4359,1128,0,555,1677,6640
24.4366,1127,0,556,1677,6640
24.4378,1128,0,556,1677,6639
24.438,1127,0,557,1677,6639
24.4382,1126,0,558,1677,6639
24.4383,1127,0,558,1677,6638
24.4385,1127,0,557,1678,6638
24.4387,1128,0,557,1678,6637
24.4402,1129,0,557,1678,6636
24.4404,1128,0,558,1678,6636
24.4412,1129,0,558,1678,6635
24.4434,1128,0,559,1678,6635
24.4434,1127,0,560,1678,6635
24.4438,1128,0,560,1678,6634
24.4439,1128,0,559,1679,6634
24.4455,1128,0,558,1680,6634
24.4484,1129,0,558,1680,6633
24.4488,1128,0,559,1680,6633
24.4503,1128,0,558,1681,6633
24.4526,1129,0,558,1681,6632
24.454,1128,0,559,1681,6632
24.4565,1128,0,558,1682,6632
24.4574,1128,0,557,1683,6632
24.4588,1127,0,558,1683,6632
24.4607,1128,0,558,1683,6631
24.4626,1127,0,559,1683,6631
24.4643,1127,0,558,1684,6631
24.4665,1126,0,559,1684,6631
24.4709,1126,0,558,1685,6631
24.4726,1126,0,557,1686,6631
24.4731,1126,0,556,1687,6631
24.4762,1125,0,557,1687,6631
24.4762,1126,0,557,1687,6630
24.4775,1126,0,556,1688,6630
24.4775,1127,0,556,1688,6629
24.4797,1126,0,557,1688,6629
24.4808,1127,0,557,1688,6628
24.4817,1127,0,556,1689,6628
24.4827,1128,0,556,1689,6627
24.4828,1129,0,556,1689,6626
24.4837,1130,0,556,1689,6625
24.4856,1130,0,555,1690,6625
24.4868,1131,0,555,1690,6624
24.4899,1130,0,556,1690,6624
24.4902,1131,0,556,1690,6623
24.4908,1132,0,556,1690,6622
24.4931,1132,0,555,1691,6622
24.4948,1131,0,556,1691,6622
24.4966,1132,0,556,1691,6621
24.4968,1133,0,556,1691,6620
24.4976,1134,0,556,1691,6619
24.5019,1134,0,555,1692,6619
24.5039,1133,0,556,1692,6619
24.5054,1132,0,557,1692,6619
24.5056,1133,0,557,1692,6618
24.5061,1133,0,556,1693,6618
24.5073,1134,0,556,1693,6617
24.5087,1133,0,557,1693,6617
24.5089,1132,0,558,1693,6617
24.5092,1133,0,558,1693,6616
24.5101,1132,0,559,1693,6616
24.52,1131,0,560,1693,6616
24.5228,1131,0,559,1694,6616
24.5254,1130,0,560,1694,6616
24.5255,1130,0,559,1695,6616
24.5284,1129,0,560,1695,6616
24.5285,1129,0,559,1696,6616
24.5312,1129,0,558,1697,6616
24.5315,1128,0,559,1697,6616
24.5317,1129,0,559,1697,6615
24.5321,1128,0,560,1697,6615
24.5328,1127,0,561,1697,6615
24.5332,1128,0,561,1697,6614
24.5346,1128,0,560,1698,6614
24.5362,1129,0,560,1698,6613
24.5366,1128,0,561,1698,6613
24.5369,1129,0,561,1698,6612
24.5524,1130,0,561,1698,6611
24.5526,1129,0,562,1698,6611
24.5533,1129,0,561,1699,6611
24.5564,1128,0,562,1699,6611
24.5592,1127,0,563,1699,6611
24.5598,1127,0,562,1700,6611
24.5636,1128,0,562,1700,6610
24.5649,1128,0,561,1701,6610
24.5691,1127,0,562,1701,6610
24.57,1128,0,562,1701,6609
24.5709,1127,0,563,1701,6609
24.5715,1128,0,563,1701,6608
24.5717,1127,0,564,1701,6608
24.5728,1126,0,565,1701,6608
24.5741,1126,0,564,1702,6608
24.5749,1127,0,564,1702,6607
24.5756,1128,0,564,1702,6606
24.5756,1129,0,564,1702,6605
24.5766,1129,0,563,1703,6605
24.5778,1130,0,563,1703,6604
24.5812,1129,0,564,1703,6604
24.5825,1130,0,564,1703,6603
24.5855,1131,0,564,1703,6602
24.5863,1132,0,564,1703,6601
24.5888,1133,0,564,1703,6600
24.5914,1132,0,565,1703,6600
24.5919,1133,0,565,1703,6599
24.5941,1133,0,564,1704,6599
24.597,1132,0,565,1704,6599
24.5988,1133,0,565,1704,6598
24.6003,1134,0,565,1704,6597
24.6017,1134,0,564,1705,6597
24.6068,1135,0,564,1705,6596
24.6104,1134,0,565,1705,6596
24.6116,1135,0,565,1705,6595
24.6123,1136,0,565,1705,6594
24.6126,1137,0,565,1705,6593
24.6159,1138,0,565,1705,6592
24.6163,1138,0,564,1706,6592
24.6197,1139,0,564,1706,6591
24.6207,1140,0,564,1706,6590
24.6208,1139,0,565,1706,6590
24.6225,1138,0,566,1706,6590
24.6246,1138,0,565,1707,6590
24.6278,1138,0,564,1708,6590
24.6288,1137,0,565,1708,6590
24.6293,1136,0,566,1708,6590
24.631,1136,0,565,1709,6590
24.6321,1137,0,565,1709,6589
24.6404,1137,0,564,1710,6589
24.642,1136,0,565,1710,6589
24.6421,1137,0,565,1710,6588
24.6432,1137,0,564,1711,6588
24.6438,1138,0,564,1711,6587
24.6463,1139,0,564,1711,6586
24.6468,1139,0,563,1712,6586
24.6484,1140,0,563,1712,6585
24.649,1140,0,562,1713,6585
24.6514,1140,0,561,1714,6585
24.6516,1139,0,562,1714,6585
24.6518,1139,0,561,1715,6585
24.652,1139,0,560,1716,6585
24.653,1139,0,559,1717,6585
24.6545,1140,0,559,1717,6584
24.6547,1139,0,560,1717,6584
24.6568,1140,0,560,1717,6583
24.6569,1141,0,560,1717,6582
24.6586,1140,0,561,1717,6582
24.6625,1140,0,560,1718,6582
24.6643,1141,0,560,1718,6581
24.6644,1142,0,560,1718,6580
24.6721,1143,0,560,1718,6579
24.6741,1144,0,560,1718,6578
24.6746,1145,0,560,1718,6577
24.6756,1144,0,561,1718,6577
24.6759,1145,0,561,1718,6576
24.6775,1146,0,561,1718,6575
24.6849,1146,0,560,1719,6575
24.685,1145,0,561,1719,6575
24.686,1145,0,560,1720,6575
24.6865,1146,0,560,1720,6574
24.6867,1147,0,560,1720,6573
24.687,1147,0,559,1721,6573
